CAMIS,DBA,Lat,Lng,Cuisine,Grade
41359698,EMPIRE TORTILLAS,40.5971821,-73.9415575,Tex-Mex,A
40692120,NEW ROMA PIZZA,40.7187482,-73.9879048,Pizza,B
41009410,M1-5,40.7191197,-74.0033499,American,A
41440450,"KFC, TACO BELL",40.7297617,-73.9506235,Chicken,A
50002532,KENNEDY FRIED CHICKEN,40.8585287,-73.9035272,Chicken,A
40398549,PERRY'S RESTAURANT,40.5989932,-73.9419655,American,A
40549269,BLUE & GRAY INN,30.8319355,-86.9277871,American,A
41064708,HOUSE OF PIZZA & CALZONES,41.5863633,-87.4812415,Pizza/Italian,A
50017167,HAVELI FINE INDIAN CUISINE,40.7159432,-73.832574,Indian,A
50040685,SHANG SHANG QIAN,40.7627967,-73.8279335,Asian,A
41577604,DIAMOND KRUST,40.6649262,-73.9312613,Caribbean,A
41344229,GRACE PIZZA,40.702108,-73.880811,Pizza/Italian,A
41527114,MERCHANTS RIVER HOUSE,40.711397,-74.01787,American,A
40933602,PIZZA PETE'S,40.7862402,-73.9725922,Pizza,B
50048463,YUMMY YUMMY,40.6511938,-74.0079687,Chinese,A
50036094,FOOD PASSION,40.7766333,-73.9579528,Continental,A
41068576,PROMESA CAFETERIA,40.8461493,-73.9042441,American,A
41591603,ARIS POLLOS A LA BRASA,40.694573,-73.910768,Spanish,C
50005654,ALLERTON DINER,40.8653296,-73.8646203,American,B
40387357,CAFE LALO,40.7859812,-73.9767266,CoffeeTea,C
50053519,NO PORK HALAL KITCHEN,40.6832795,-73.9793,Chinese,A
41068451,GRAND OASIS RESTAURANT,40.6049244,-73.7520664,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50001890,3 D'S LEGACY SALAD & GRILL,40.8405586,-73.8734521,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50054234,HOMEWOOD SUITES BY HILTON NEW YORK MIDTOWN MANHATTAN TIMES SQUARE,40.7542488,-73.9930755,American,A
41300864,PAULS DA BURGER JOINT,40.7285229,-73.9880155,Hamburgers,B
40894025,ANNIE'S KITCHEN,40.7259704,-73.8217185,Chinese,B
41499490,BERGEN PIZZA,40.6805723,-73.9743956,Pizza,A
41271436,MATSUNOYA,40.7532963,-73.9742147,Japanese,B
41602974,ZUTTO,40.7185042,-74.0091866,Japanese,B
41037278,FIGAROLA PIZZERIA,40.7656818,-73.9572976,Pizza,A
41667793,NUOVO FIORE,40.713014,-73.957832,Italian,A
40370436,ROSSINI'S,40.7492394,-73.9789396,Italian,A
41532950,CARVEL ICE CREAM,40.6186054,-73.9295852,"Ice Cream, Gelato, Yogurt, Ices",A
41627542,NEW AROMA,40.813198,-73.9558,Chinese,A
41182682,SARKU JAPAN,40.5813374,-74.1666003,Japanese,A
40989220,NHA TRANG RESTAURANT,40.7167866,-73.999667,Vietnamese/Cambodian/Malaysia,B
40933080,LUIGI'S PIZZA,40.6900678,-73.8408024,Pizza,A
41259230,INDO-PAK HALAL RESTAURANT,40.7942869,-73.9399914,Pakistani,A
40736385,MCDONALD'S,40.6701613,-73.8603365,Hamburgers,A
50000068,LADY M BRYANT PARK,40.7527872,-73.9836145,Bakery,A
41625323,GOODFELLA'S GRILL (CLINTON DINER),40.7227855,-73.9134854,American,A
41344235,ISLAND PRIDE RESTAURANT,40.6526047,-73.9263441,Caribbean,A
40991804,EL VALLE RESTAURANT,40.8159963,-73.8962616,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41165892,PER LEI,40.768135,-73.959204,Italian,A
41469234,DUNKIN' DONUTS/SUBWAY,40.6936349,-73.8525636,Sandwiches,A
50034074,BIRDBATH NEIGHBORHOOD GREEN BAKERY,40.7258889,-74.0014279,American,B
50058456,SAMI'S KABAB HOUSE,40.758408,-73.932968,Afghan,A
50006073,MCDONALD'S,40.751065,-73.870372,Hamburgers,A
50049097,KUMO JAPANESE CUISINE,40.640734,-73.964933,Japanese,A
50019123,BIG ARC CHICKEN,40.7311919,-73.9829734,Middle Eastern,A
50044995,LE PAIN QUOTIDIEN,40.764917,-73.983441,French,A
41582768,L & K JAMAICAN RESTAURANT,36.1321638,-95.9650172,Caribbean,A
41636558,JOE'S PIZZA,40.743953,-73.999752,Pizza,A
50036698,MACA RESTAURANT,40.7265148,-73.870679,Peruvian,A
50032593,KENNEDY FRIED CHICKEN PIZZA AND GRILL,40.7072334,-73.8026755,Chicken,A
50042039,PEKING TASTE,40.5179658,-74.235897,Chinese,A
50054996,SUSHI FACTORY,40.64178,-74.003741,Japanese,A
41245444,EL VIEJO YAYO REST II,40.6691693,-73.9857865,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50015763,YUMMY TACO,40.6359136,-73.9131373,Tex-Mex,A
50046803,MO GELATO,40.768975,-73.963456,"Ice Cream, Gelato, Yogurt, Ices",A
50041666,LUKE'S LOBSTER,40.7433024,-73.9893367,Seafood,A
41020436,GROUNDED,40.7380527,-74.0034182,CoffeeTea,A
41075406,THE GAVEL GRILL,40.6422043,-74.0768137,American,A
50038140,HAPPY STONY NOODLE,40.740406,-73.879591,Chinese,A
50051296,3 BLACK CATS CAFE/CAKERY,40.668568,-73.910066,CoffeeTea,A
41364268,LAVAGNA,40.724121,-73.9823587,Italian,A
50012623,SLICK WILLIE,40.7283101,-73.9492744,American,A
50040516,FORMOSA CAFE,40.6402,-74.00803,Chinese,A
40941945,EUROPAN CAFE,40.7732448,-73.981291,Sandwiches/Salads/Mixed Buffet,A
41480580,RANDY'S CHINESE RESTAURANT,40.7003341,-73.9067716,Chinese,A
41642950,CHECKERS,40.7499157,-73.9396617,Hamburgers,A
41423957,BLOOMS DELICATESSEN AND RESTAURANT,40.7500903,-73.977256,American,A
50017235,EL SOMBRERO,40.721289,-73.9876194,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50058546,MR KING FOOD KITCHEN,40.660457,-73.9396275,Chinese,A
41382445,POPEYES LOUISIANA KITCHEN,40.602712,-73.7498021,Chicken,A
41586283,DOS TOROS TAQUERIA,40.7305402,-74.0022667,Tex-Mex,A
41498197,MACARON CAFE,40.763089,-73.971341,CoffeeTea,A
40591422,THE PARLOUR,40.788456,-73.977304,American,B
50019239,NOMADO 33,40.7454243,-73.9790603,Japanese,B
40369958,SPARKS STEAK HOUSE,40.7529737,-73.9720665,Steak,A
50014670,CHINA BELL,40.634286,-74.118177,Tex-Mex,A
50033632,CROWN FRIED CHICKEN,40.648391,-73.8976831,Chicken,A
50010502,MELANI PIZZERIA,40.719141,-73.984607,Pizza,A
40368338,BRADY'S BAR,40.7754841,-73.9537911,American,A
41631052,ONE STOP BEER SHOP,40.72103,-73.940788,American,C
41435246,LE PAIN QUOTIDIEN,40.7547304,-73.96889,French,A
50002024,AZIZA 7 CAFE,40.5888544,-73.9478721,Middle Eastern,A
50067956,WOOPS! BAKESHOP,40.725859,-73.949818,CoffeeTea,A
50037289,LA NOSTRA PIZZERIA AND RESTAURANT,40.793245,-73.940233,Pizza/Italian,B
40390696,HAN BAT RESTAURANT,40.7502114,-73.9863283,Korean,A
50018060,THE MARKET,40.688567,-73.960499,Asian,A
41420999,GOURMET NEW YORK MARKET PLACE,40.7579449,-73.9890501,Delicatessen,B
41329576,FRANKLIN PARK/DUTCH BOY BURGER,40.6722157,-73.9575863,American,A
50002605,EXTRA FANCY,40.7143892,-73.9579702,American,A
50009907,VIVI BUBBLE TEA,40.6118877,-73.9830197,CoffeeTea,A
41647741,THE STANDARD EAST VILLAGE,40.7279371,-73.9907849,American,B
50066353,BLUE CHARCOAL GRILL,40.8897903,-73.8985695,Barbecue,A
41326189,ST JAMES GATE,40.784467,-73.977135,American,A
41164678,NIOS RESTAURANT,40.7577951,-73.9837641,American,A
41445748,GRAND CAFE (Metropolitan Hospital),40.7848713,-73.9443943,American,A
40389114,SACCO PIZZA,40.766272,-73.987249,Pizza,A
41102912,TENDER TRAP,40.7296209,-73.9583138,American,A
50004932,CONGRESS,40.6869339,-73.9938856,American,A
41677626,R&R COFFEE,39.2953618,-88.5820107,CoffeeTea,A
50059607,AFFABLE EATERY,40.6307879,-74.0101357,Chinese,A
50056441,ALOHA NYC,40.768934,-73.9128681,Hawaiian,A
41014056,REYES RESTAURANT,40.7396178,-73.919518,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41689872,ELSEWHERE ESPRESSO,40.7268504,-73.986944,CoffeeTea,A
41231342,ANTHONY & JOE'S PIZZA,37.1533554,-98.0311727,Pizza,A
41390570,18 BAKERY,40.617148,-73.99258,Bakery,A
41652878,BROOKLYN KOLACHE CO,40.6907329,-73.9557725,CoffeeTea,A
50015968,MIDWOOD FLATS,40.6596141,-73.9604036,American,A
50038299,DOCTORS CAVE CAFE,40.6841763,-73.946996,American,A
50001649,THE EAST POLE,40.7663461,-73.9656651,American,A
50057689,STEAM KUNG FU,40.7631094,-73.8297063,Chinese,A
50012356,TEXAS CHICKEN & BURGERS,36.2265932,-95.9759669,Chicken,A
50000489,INSOMNIA COOKIES,40.7572713,-73.967839,American,A
50033434,WING BISTRO,40.7608249,-73.9614696,American,A
41530741,NATIONAL,40.6871803,-73.9763871,Thai,B
41566594,"ULTIMATE FITNESS, QUEENS",40.7614623,-73.902535,American,A
41543970,PAUSE CAFE,40.7212003,-73.9841142,CoffeeTea,A
50032889,SHUN YUEN CHINESE RESTAURANT,40.8641499,-73.8913106,Chinese,A
41268000,THE GUTTER BAR,40.7225949,-73.9554301,American,A
40811405,AU BON PAIN,40.7600068,-73.9816911,American,A
41413877,SOUTH SHORE LITTLE LEAGUE CONCESION STAND,40.5077921,-74.2330497,American,A
50018227,TIM HORTONS,40.6068257,-74.1628151,CoffeeTea,A
41448021,PIER 76,40.6401123,-74.0758954,Italian,A
40825908,POLANCO RESTAURANT BBQ,40.8191809,-73.9403705,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41122435,JIMBO'S BURGER PALACE,40.8154304,-73.9402262,American,A
50060385,ITAVOLO,40.7572003,-73.9691857,American,B
41439863,SALTIE,40.713956,-73.9555549,Sandwiches,A
40513633,ARTE CAFE,40.7781966,-73.9788258,Italian,A
40365098,FORLINIS RESTAURANT,40.7169517,-73.9995675,Italian,A
41565686,THE LUTHERAN HALAL CAFE,40.6479459,-74.0179409,Delicatessen,A
50048590,JANE STREET,40.7141805,-74.0155677,American,A
50057403,PIG BLEECKER,40.728605,-73.99968,American,A
50071940,EL REY IV BILLIARDS STEAK HOUSE & RESTAURANT,40.6853849,-73.864499,Spanish,A
41718460,TERRI,40.706613,-74.0070349,Vegetarian,A
41184464,REGAL CINEMAS,40.708227,-73.868018,American,A
50017154,HAAT BAZAAR,40.7484731,-73.8925367,Bangladeshi,B
40385584,PIZZA GARDEN,40.7583532,-73.7956093,Pizza,B
50055262,VIA TRENTA PIZZOTECA,40.7528625,-74.0029068,Italian,A
50006673,CORADO BREAD & PASTRY,40.7693226,-73.9633237,CoffeeTea,A
41697373,HARDWARE BAR,40.763233,-73.993339,American,A
40395992,MCDONALD'S,40.8640265,-73.8670626,Hamburgers,A
41716906,STARBUCKS,40.7417124,-73.980706,CoffeeTea,A
40748671,FLUSHING MEADOWS PITCH AND PUTT,40.7512747,-73.8403747,American,A
50005981,AROMA DE CAFE BAKERY,40.7430122,-73.8837676,Spanish,A
41702574,SL GREEN REALTY,40.7526842,-73.9759022,American,A
41125700,GILDA'S RESTAURANT,40.7603664,-73.8770639,Peruvian,A
40385587,ISLAND,40.784961,-73.95564,Seafood,A
41611135,"DUNKIN' DONUTS, BASKIN ROBBINS",40.7336971,-73.9991438,Donuts,A
50008122,FOOD BO GARDEN RESTAURANT,40.8208156,-73.8964644,Chinese,A
41048427,CHIPOTLE MEXICAN GRILL,40.704264,-74.0129759,Mexican,A
41476227,TANDOOR PALACE,40.7090984,-74.0058438,Indian,A
50007102,MAISON KAYSER,40.7523935,-73.9825995,Bakery,A
41633013,TOMO JAPANESE RESTAURANT,40.543027,-74.165683,Japanese,A
50037751,TEXAS CHICKEN & BURGERS,36.2265932,-95.9759669,American,A
40393855,MULDOONS BAR,40.7518694,-73.9738783,Irish,B
41116011,CAFE PLAZA DELI,40.7052172,-74.0139997,American,A
50003034,HOMETOWN BAR-B-QUE,40.6749246,-74.0161622,Barbecue,A
41539948,TOKYO HIBACHI STEAK HOUSE & SUSHI,27.697401,-97.375736,Japanese,A
50008129,COCO FRESH TEA & JUICE,34.0421558,-118.263536,CoffeeTea,A
50000703,PATRIZIA'S OF BROOKLYN,40.5472163,-74.1580806,Italian,A
41406255,"TACO BELL, KFC",40.8298289,-73.9483135,Tex-Mex,A
41632211,INDIE FOOD AND WINE,40.7734367,-73.9836794,American,A
41313451,"DUNKIN' DONUTS, BASKIN ROBBINS",40.7401071,-73.9790003,Donuts,B
50012078,Xin Xing,40.8580927,-73.8962223,Chinese,A
41389304,JOHAL DELI,40.7994219,-73.9624065,Pakistani,A
40890510,CHINA NEW STAR,40.6160023,-73.929836,Chinese,A
41376871,CIAO FOR NOW,40.728798,-73.980082,CoffeeTea,A
40592981,FLUTE,40.7639353,-73.9819968,American,A
41676904,PINCH FOOD DESIGN,40.7511786,-74.004128,American,A
41627290,KELLY D JAMAICAN AND AMERICAN RESTAURANT,40.6887708,-73.7959119,Caribbean,A
50001441,WAYSIDE,40.7321603,-73.9883092,American,B
40482598,IMPERIAL THEATRE,40.7588951,-73.9872787,American,A
50074479,KONNECTGOLF,40.7571637,-73.9786641,American,A
50015151,MIRADOR RESTAURANT,40.867681,-73.8994405,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50039873,NAMASTE,40.6766802,-73.9799635,Indian,A
41704653,SOUTH BEACH RESTAURANT & BAR,40.8482822,-73.9341529,Spanish,A
40999268,HIBISCUS RESTAURANT,40.691219,-73.8210473,Caribbean,A
41313460,DUNKIN' DONUTS,40.7273909,-74.0057007,Donuts,A
41559071,JACOBI TOWERS CAFE,40.8543089,-73.8467188,American,A
50012369,LA CUESTA,40.6755076,-73.8883705,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50043051,CHAMPION COFFEE,40.724693,-73.947671,CoffeeTea,A
40714371,LE PETIT CAFE,40.6767279,-73.9988589,American,A
41691378,CHIPOTLE MEXICAN GRILL,40.7441079,-73.9759832,Mexican,A
50000130,FU XIANG JU,40.758993,-73.8267121,Chinese,C
40386508,NEW YORK UNIVERSITY - LAW SCHOOL,40.730537,-73.999499,American,A
41596825,SUBWAY,40.8766918,-73.8635998,Sandwiches,A
41382903,THE LEXINGTON SOCIAL,40.7905807,-73.9477089,American,A
41349736,THE GRISLY PEAR,40.7298166,-74.0007782,American,A
40397725,GOURMET GRILL,40.6193982,-73.9160189,American,A
50019284,ENCUENTRO RESTAURANT,40.752459,-73.863742,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41717628,HAILE BRISTRO,40.7277979,-73.9794471,Ethiopian,B
41713537,DUNKIN' DONUTS,40.5964542,-73.754678,Donuts,A
41620272,EL PUERTO DE ACAPULCO,40.7507456,-73.8735221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41508168,WING WAH RESTAURANT,40.7107863,-73.8542491,Chinese,A
50017723,CLARENDON CUISINE,40.6441007,-73.935073,Caribbean,A
41376977,HAPPY GARDEN PALACE,40.7137294,-73.9954801,Chinese,A
41652427,IMMACULEE BAKERY & RESTAURANT,40.6572861,-73.9500127,Creole,A
50001212,JM COFFEE SHOP & BAKERY,40.7072954,-73.788268,Spanish,B
41647210,SPRINGFIELD & LA BARI PIZZERIA,39.7817213,-89.6501481,Pizza,A
41634390,LA TOULOUSAINE BOULANGERIE PATISSERIE CAFE,40.8007628,-73.965745,Bakery,A
50067506,TANDOORI HUT,40.6936725,-73.8273954,Indian,A
40653513,IHAWAN,40.7461716,-73.8955,Filipino,A
41425806,AANGAN,40.7993692,-73.9687752,Indian,B
41619116,PEDRO'S MEXICAN BAR & RESTAURANT,40.702521,-73.986471,Mexican,A
40541670,BAGEL CLUB,40.7884665,-73.7853165,Delicatessen,A
50036711,MALLY'S,40.703637,-73.926542,Mexican,A
40584579,LENNY & JOHN'S PIZZA,37.661011,-95.6517562,Pizza/Italian,A
50063053,SUSHI K BAR BP,40.635192,-73.981351,Jewish/Kosher,A
41284245,MARIA'S BISTRO MEXICANO,40.651485,-74.003934,Mexican,A
41465611,WING CHANG FOOD HOUSE,40.6803509,-73.9455406,Chinese,A
41598755,TROOST,40.7334897,-73.9549652,CoffeeTea,A
40922958,NICE MATIN,40.7834267,-73.9784952,American,A
41694156,ELVALLE RESTAURANT SPORT BAR,40.8374845,-73.9207202,Spanish,A
40838447,STARBUCKS,40.737057,-73.9965555,CoffeeTea,A
41647630,KHAN LOUNGE,40.7658554,-73.91307,CoffeeTea,A
41035072,THE KETTLE BLACK,40.6228868,-74.0315047,American,A
50046910,PAPAYA KING,40.6886709,-73.9810522,Hotdogs,A
41687206,HOUSTON HALL,40.728801,-74.004719,American,A
41613239,BLACK BRICK,40.7142217,-73.961721,CoffeeTea,A
50043676,DELHI MASALA RESTAURANT,40.808027,-73.948581,Indian,B
41383227,LA NAZIONALE SOCCER CLUB,40.7031455,-73.8676903,Italian,A
41716441,SUBWAY,40.5786756,-73.9383495,Sandwiches,A
50046283,HUMMUS KITCHEN,40.7437056,-73.9798711,Jewish/Kosher,A
41565921,HALYARDS,40.6732683,-73.9897719,American,A
50036332,PICCOLA TRATTORIA,40.759224,-73.952605,Pizza/Italian,A
50003624,BREAK ROOM,40.7166358,-73.9997475,American,C
41455211,PARSONS ALE HOUSE,40.7206519,-73.8095711,American,A
41698391,COCOTTE,40.7257009,-74.0017068,French,A
41605850,AJISEN RAMEN,40.7465708,-73.9922052,Japanese,B
41632866,CITY CAFE,40.755066,-73.981999,Delicatessen,A
41297910,CLUB WYNN - GERA GERA,40.756922,-73.968099,Asian,A
41676306,NOCHE DE MARGARITAS RESTAURANT,40.7801259,-73.9498875,Mexican,A
50068243,GOLDA,40.6815381,-73.9559828,Mediterranean,A
41386642,RADIO STAR,40.74952,-73.9847918,American,A
50062684,KESTE WALL STREET,40.7092842,-74.004926,Pizza/Italian,A
50039749,DIM SUM BAR,40.7146942,-73.9613355,Chinese,A
50041398,MIA'S PIZZERIA & RESTAURANT,28.386311,-81.485574,Pizza/Italian,A
41176118,VEZZO,40.7444632,-73.9812788,Pizza/Italian,A
41006744,STARBUCKS,40.7604866,-73.9871994,CoffeeTea,A
50067841,RANDOLPH BEER,40.7005537,-73.9875437,American,A
41684504,TABLE 87,40.6912825,-73.9973211,Italian,B
50043985,UNCLE BOON'S SISTER,40.7214319,-73.9956894,American,A
50044927,DOS TOROS TAQUERIA,40.7591779,-73.9706357,Mexican,A
50035510,HING WON,40.7580805,-73.9802225,Chinese,A
40526489,DEB'S,40.7282752,-74.0051902,American,A
41203533,GREAT TASTE BAKERY,40.712496,-73.996748,Bakery,C
50018652,KIABACCA PIZZA AND BEER,40.7617934,-73.9941233,American,A
50034770,SANDWEDGE GRILLE,40.865589,-73.8988719,American,A
41714966,REX,40.7688141,-73.9885195,CoffeeTea,A
50042927,TACOMBI BLEECKER ST.,40.7311086,-74.0027517,Mexican,A
41101600,EMPHASIS,40.6348758,-74.0236065,American,A
41384857,TONY'S PIZZA,40.8933356,-73.8576464,Pizza,A
41601611,LEFT BANK,40.73515,-74.0067814,American,A
41375578,DENIZ RESTAURANT,40.6866628,-73.9756456,Mediterranean,A
41703490,"5 BURRO PIZZA, WOK TO WALK, BLACK BURGER, & SAKURA OF JAPAN",40.7213456,-74.0049529,Pizza/Italian,A
50004726,Fire Grilled Burgers,40.61718,-74.067546,American,A
40528180,BOBBY VAN'S,40.7544475,-73.9756095,Steak,A
50010261,HUMBOLDT & JACKSON,52.2019792,-105.1228655,American,A
41470674,ONE AND ONE,40.7232643,-73.9881418,Irish,A
50042497,LE PETIT PARISIEN,40.728267,-73.9891007,French,A
41285603,ANTHONY'S RESTAURANT & PIZZERIA,37.09024,-95.712891,Spanish,A
50033039,STARBUCKS,40.7020841,-74.0118801,CoffeeTea,A
41403608,CHINA GARDEN,40.7417698,-73.925752,Chinese,A
41643561,JERUSALEM CAFE,40.750574,-73.9854,Jewish/Kosher,A
41676577,THE CUTTING ROOM,40.7459751,-73.9829183,American,A
50016832,JOY BURGER BAR,40.7884553,-73.9487217,Hamburgers,A
50018550,BANGAGAN,40.7612504,-73.8036063,Asian,A
50011620,MARABELLAS PIZZERIA,40.740189,-73.923881,Pizza/Italian,A
50059729,MIDPOINT BISTRO,40.7559391,-73.9813189,American,B
50001806,WAZOBIA RESTAURANT,40.6270828,-74.0756511,African,A
41647578,THE PAPER BOX,40.710973,-73.9363036,American,A
50014375,WING HING SEAFOOD RESTAURANT,40.5987028,-73.9596307,Chinese,A
50055657,TRENTA-TRE PIZZERIA,40.7470305,-73.9829774,Pizza,A
50058094,SAJOMA RESTAURANT & PIZZERIA,39.2847433,-76.5928218,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50059787,CAPY,40.7484042,-73.8777308,Bakery,A
40570634,AN BEAL BOCHT CAFE,40.887375,-73.904953,American,A
50000408,CREOLE FUSION,40.705644,-73.740047,Caribbean,A
41669940,STARBUCKS,40.7038,-73.79952,CoffeeTea,A
41589349,PRONTO PIZZA,40.5713572,-74.1111569,Pizza/Italian,B
41661089,JOHNSON BAR-B-Q,40.8224016,-73.9027059,Soul Food,A
41625323,GOODFELLA'S GRILL (CLINTON DINER),40.7227855,-73.9134854,American,A
41705814,XIN RONG,40.8154504,-73.887102,Chinese,A
41086967,IL SOLE,40.8661429,-73.9277674,Italian,A
41272917,BAR GREAT HARRY,40.6823901,-73.9935552,American,A
40364668,MARCHIS RESTAURANT,40.743159,-73.977576,Italian,A
50038816,FIRST HAND FOOD PRODUCT,40.7499258,-73.8622285,Chinese,B
40365938,NANCY'S RESTAURANT,40.727707,-73.7089116,American,A
50004669,LITTLE LAMB,40.7572183,-73.8344111,Asian,B
40578252,OSTERIA LAGUNA,40.7506553,-73.9735662,Italian,A
50002099,A & C COFFEE SHOP AND PIZZERIA,37.220166,-95.6990574,American,A
50051746,PENG'S NOODLE FOLK,40.7773135,-73.9493546,Asian,A
40790869,MR. WONTON,40.6751414,-73.9748113,Chinese,A
41519688,TOASTIES,40.7600904,-73.983087,American,A
50011112,NEW GOLDEN CHOPSTICKS,40.7040451,-74.0104852,Chinese,A
41240850,CHRISTOPHER'S PALACE,40.6977416,-73.9269376,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50038716,SUBWAY,40.751352,-73.9708685,Sandwiches,A
41509784,PEKING KITCHEN II,40.8047303,-73.9548127,Chinese,A
41252052,MARKT CAFE RESTAURANT,40.7416014,-73.9934999,American,A
41260791,MANTA LLAVE DEL MAR BAR RESTAURANT,40.7571252,-73.8689809,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50070264,SOMETHING CATCHY SEAFOOD RESTAURANT,40.7587814,-73.9347644,Soul Food,A
40561162,BRICCO RESTAURANT,40.766099,-73.984004,Italian,A
41715315,ASIAN GOURMET,40.786763,-73.950082,Asian,A
50011573,GRAN VILLA RESTAURANT,40.653375,-74.0091392,Spanish,A
41666100,DAR 525,40.7111746,-73.9503307,Mediterranean,A
41524890,LITTLE CUPCAKE BAKE SHOP,40.722932,-73.994852,Bakery,A
50037339,NO. 1 KITCHEN ASTORIA,40.7671465,-73.9214641,Chinese,B
40748959,IONA'S BAR,40.7142623,-73.961027,American,A
41002789,SUNSET RIDGE DELI,40.6406624,-74.0153372,Delicatessen,A
41483790,WORLD FAMOUS NEW ORLEANS CHICKEN,40.8229152,-73.8673357,Chicken,A
41039229,CROWN FRIED CHICKEN,40.7131423,-73.7360622,Chicken,A
41529712,FORK & SPOON,36.1327713,-95.9650085,Delicatessen,C
41286916,DUNKIN' DONUTS,40.8243547,-73.8921043,Donuts,A
41317594,MARK FORGIONE,40.7164938,-74.0096073,American,B
41375676,AU ZA'ATAR,40.7288951,-73.9811834,American,A
41710310,JUST SALAD,40.7598021,-73.9697483,Salads,A
41622592,GENNARO'S AT COUNTRY LANES,40.5891025,-74.0890536,American,A
40583239,CITIBANK EMPLOYEE CAFETERIA,40.747295,-73.9444144,American,A
41002547,MCDONALD'S,40.7508074,-73.9868106,Hamburgers,A
41623654,TOP TASTE RESTAURANT,40.6334001,-74.0113752,Chinese,A
41519373,BUNGALO,40.7616589,-73.9242411,Armenian,A
41350661,FAMOUS ANTHONY'S PIZZA,40.8375316,-73.9273916,Pizza/Italian,C
40763881,GNOCCO,40.727156,-73.980247,Italian,A
50000542,LEGEND,40.7779625,-73.9797078,Chinese,A
40930516,RAVAGH PERSIAN GRILL,40.74571,-73.9854427,Iranian,A
50072479,BURGER KING,40.7038539,-73.7993905,Sandwiches,A
41004797,LINKS CLUB,40.7650348,-73.9695788,American,A
50001737,BRAAI,40.763641,-73.986802,African,C
41459443,T & T RESTAURANT,36.0603507,-95.8545307,Chinese,A
40530791,TAP-A-KEG,40.8003402,-73.9684485,American,B
50017132,PETEE'S PIE,40.7191277,-73.9908935,American,A
40402428,DOWN TOWN ASSOCIATION,40.7067097,-74.0081545,American,A
41698643,NORTHERN DUMPLING KING,40.7572325,-73.8294192,Chinese,A
41694453,JACK'S STIR BREW COFFEE,40.729483,-74.0025843,CoffeeTea,A
41655771,TC & S TAKE OUT KITCHEN,37.2255148,-95.7301956,Caribbean,A
50011541,JUICERY+KITCHEN,40.717969,-73.952005,"Juice, Smoothies, Fruit Salads",B
50010395,MCDONALD'S,40.86508,-73.927202,American,A
50038039,BAGELS & CO,36.1090718,-95.9751773,Bagels/Pretzels,A
41671730,TONY'S PIZZERIA,40.619118,-74.00838,Pizza/Italian,A
40380657,PETE'S CLAM STOP,40.5753676,-73.9819727,American,A
50067245,TAQUERIA EMILIO,40.8662563,-73.9200295,Mexican,A
50061283,THE LAST WORD/TLW,40.7753335,-73.9100549,Tapas,A
40511659,I TRULLI/SOTTO SUOLO RESTAURANT,40.742097,-73.983681,Italian,A
41574633,SMASHBURGER,40.6896709,-73.9795966,Hamburgers,A
41483265,CHARLYS,40.7095464,-74.0120054,American,B
40366938,LULU'S COFFEE SHOP,40.8318092,-73.851214,CoffeeTea,C
40936059,BENI'S RESTAURANT & BAR,41.8588092,-72.4330409,Caribbean,A
40396264,DA NICO RESTAURANT,40.7196823,-73.9970643,Italian,A
40387277,PECULIAR PUB,40.7282801,-73.9991488,American,A
